name,character_id,skill_name,skill_type,attack_name,level,raw_value,total_motion_value,damage_type
Jinhsi,5001,Trailing Lights of Eons,Resonance Skill,Overflowing Radiance DMG,6,7.22%*4+21.66%*4+28.87%,1.4439,"[""Skill Damage""]"
Jinhsi,5001,Trailing Lights of Eons,Resonance Skill,Overflowing Radiance DMG,7,7.87%*4+23.61%*4+31.48%,1.574,"[""Skill Damage""]"
Jinhsi,5001,Trailing Lights of Eons,Resonance Skill,Overflowing Radiance DMG,8,8.52%*4+25.56%*4+34.08%,1.704,"[""Skill Damage""]"
Jinhsi,5001,Trailing Lights of Eons,Resonance Skill,Overflowing Radiance DMG,9,9.17%*4+27.51%*4+36.68%,1.834,"[""Skill Damage""]"
Jinhsi,5001,Trailing Lights of Eons,Resonance Skill,Overflowing Radiance DMG,10,9.87%*4+29.59%*4+39.45%,1.9729,"[""Skill Damage""]"
Jinhsi,5001,Purge of Light,Resonance Liberation,Ultimate DMG,1,251.40%+586.60%,8.38,"[""Liberation Damage""]"
Jinhsi,5001,Purge of Light,Resonance Liberation,Ultimate DMG,2,272.02%+634.71%,9.0673,"[""Liberation Damage""]"
Jinhsi,5001,Purge of Light,Resonance Liberation,Ultimate DMG,3,292.63%+682.81%,9.7544,"[""Liberation Damage""]"
Jinhsi,5001,Purge of Light,Resonance Liberation,Ultimate DMG,4,321.50%+750.15%,10.7165,"[""Liberation Damage""]"
Jinhsi,5001,Purge of Light,Resonance Liberation,Ultimate DMG,5,342.11%+798.25%,11.4036,"[""Liberation Damage""]"
Jinhsi,5001,Purge of Light,Resonance Liberation,Ultimate DMG,6,365.82%+853.57%,12.1939,"[""Liberation Damage""]"
Jinhsi,5001,Purge of Light,Resonance Liberation,Ultimate DMG,7,398.80%+930.53%,13.2933,"[""Liberation Damage""]"
Jinhsi,5001,Purge of Light,Resonance Liberation,Ultimate DMG,8,431.78%+1007.49%,14.3927,"[""Liberation Damage""]"
Jinhsi,5001,Purge of Light,Resonance Liberation,Ultimate DMG,9,464.77%+1084.45%,15.4922,"[""Liberation Damage""]"
Jinhsi,5001,Purge of Light,Resonance Liberation,Ultimate DMG,10,499.81%+1166.22%,16.6603,"[""Liberation Damage""]"
Jinhsi,5001,Loong's Halo,Intro Skill,Intro DMG,1,80.00%,0.8,"[""Intro Damage""]"
Jinhsi,5001,Loong's Halo,Intro Skill,Intro DMG,2,86.56%,0.8656,"[""Intro Damage""]"
Jinhsi,5001,Loong's Halo,Intro Skill,Intro DMG,3,93.12%,0.9312,"[""Intro Damage""]"
Jinhsi,5001,Loong's Halo,Intro Skill,Intro DMG,4,102.31%,1.0231,"[""Intro Damage""]"
Jinhsi,5001,Loong's Halo,Intro Skill,Intro DMG,5,108.87%,1.0887,"[""Intro Damage""]"
Jinhsi,5001,Loong's Halo,Intro Skill,Intro DMG,6,116.41%,1.1641,"[""Intro Damage""]"
Jinhsi,5001,Loong's Halo,Intro Skill,Intro DMG,7,126.91%,1.2691,"[""Intro Damage""]"
Jinhsi,5001,Loong's Halo,Intro Skill,Intro DMG,8,137.40%,1.374,"[""Intro Damage""]"
Jinhsi,5001,Loong's Halo,Intro Skill,Intro DMG,9,147.90%,1.479,"[""Intro Damage""]"
Jinhsi,5001,Loong's Halo,Intro Skill,Intro DMG,10,159.05%,1.5905,"[""Intro Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 1 DMG,1,44.58%,0.4458,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 1 DMG,2,48.23%,0.4823,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 1 DMG,3,51.89%,0.5189,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 1 DMG,4,57.00%,0.57,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 1 DMG,5,60.66%,0.6066,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 1 DMG,6,64.86%,0.6486,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 1 DMG,7,70.71%,0.7071,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 1 DMG,8,76.56%,0.7656,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 1 DMG,9,82.41%,0.8241,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 1 DMG,10,88.62%,0.8862,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 2 DMG,1,39.22%+13.08%+13.08%,0.6538,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 2 DMG,2,42.44%+14.15%+14.15%,0.7074,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 2 DMG,3,45.65%+15.22%+15.22%,0.7609,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 2 DMG,4,50.16%+16.72%+16.72%,0.836,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 2 DMG,5,53.37%+17.79%+17.79%,0.8895,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 2 DMG,6,57.07%+19.03%+19.03%,0.9513,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 2 DMG,7,62.22%+20.74%+20.74%,1.037,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 2 DMG,8,67.36%+22.46%+22.46%,1.1228,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 2 DMG,9,72.51%+24.17%+24.17%,1.2085,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 2 DMG,10,77.97%+25.99%+25.99%,1.2995,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 3 DMG,1,50.02%+33.35%,0.8337,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 3 DMG,2,54.12%+36.08%,0.902,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 3 DMG,3,58.23%+38.82%,0.9705,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 3 DMG,4,63.97%+42.65%,1.0662,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 3 DMG,5,68.07%+45.38%,1.1345,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 3 DMG,6,72.79%+48.53%,1.2132,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 3 DMG,7,79.35%+52.90%,1.3225,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 3 DMG,8,85.91%+57.28%,1.4319,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 3 DMG,9,92.47%+61.65%,1.5412,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 3 DMG,10,99.44%+66.30%,1.6574,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 4 DMG,1,9.39%*6+37.56%,0.939,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 4 DMG,2,10.16%*6+40.64%,1.016,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 4 DMG,3,10.93%*6+43.72%,1.093,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 4 DMG,4,12.01%*6+48.03%,1.2009,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 4 DMG,5,12.78%*6+51.11%,1.2779,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 4 DMG,6,13.67%*6+54.65%,1.3667,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 4 DMG,7,14.90%*6+59.58%,1.4898,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 4 DMG,8,16.13%*6+64.51%,1.6129,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 4 DMG,9,17.36%*6+69.44%,1.736,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Basic Attack 4 DMG,10,18.67%*6+74.67%,1.8669,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Heavy Attack DMG,1,24.00%+56.00%,0.8,"[""Heavy Attack Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Heavy Attack DMG,2,25.97%+60.60%,0.8657,"[""Heavy Attack Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Heavy Attack DMG,3,27.94%+65.19%,0.9313,"[""Heavy Attack Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Heavy Attack DMG,4,30.70%+71.62%,1.0232,"[""Heavy Attack Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Heavy Attack DMG,5,32.66%+76.21%,1.0887,"[""Heavy Attack Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Heavy Attack DMG,6,34.93%+81.49%,1.1642,"[""Heavy Attack Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Heavy Attack DMG,7,38.08%+88.84%,1.2692,"[""Heavy Attack Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Heavy Attack DMG,8,41.22%+96.18%,1.374,"[""Heavy Attack Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Heavy Attack DMG,9,44.37%+103.53%,1.479,"[""Heavy Attack Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Heavy Attack DMG,10,47.72%+111.34%,1.5906,"[""Heavy Attack Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Dodge Counter DMG,1,22.08%+16.56%*2+55.19%,1.1039,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Dodge Counter DMG,2,23.89%+17.92%*2+59.71%,1.1944,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Dodge Counter DMG,3,25.70%+19.27%*2+64.24%,1.2848,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Dodge Counter DMG,4,28.23%+21.17%*2+70.57%,1.4114,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Dodge Counter DMG,5,30.04%+22.53%*2+75.10%,1.502,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Dodge Counter DMG,6,32.12%+24.09%*2+80.30%,1.606,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Dodge Counter DMG,7,35.02%+26.27%*2+87.54%,1.751,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Dodge Counter DMG,8,37.91%+28.44%*2+94.78%,1.8957,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Dodge Counter DMG,9,40.81%+30.61%*2+102.02%,2.0405,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Incarnation - Dodge Counter DMG,10,43.89%+32.92%*2+109.71%,2.1944,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Crescent Divinity DMG,1,50.68%+38.01%*2+126.70%,2.534,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Crescent Divinity DMG,2,54.84%+41.13%*2+137.09%,2.7419,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Crescent Divinity DMG,3,59.00%+44.25%*2+147.48%,2.9498,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Crescent Divinity DMG,4,64.81%+48.61%*2+162.03%,3.2406,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Crescent Divinity DMG,5,68.97%+51.73%*2+172.42%,3.4485,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Crescent Divinity DMG,6,73.75%+55.31%*2+184.37%,3.6874,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Crescent Divinity DMG,7,80.40%+60.30%*2+200.99%,4.0199,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Crescent Divinity DMG,8,87.05%+65.29%*2+217.61%,4.3524,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Crescent Divinity DMG,9,93.70%+70.27%*2+234.24%,4.6848,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Crescent Divinity DMG,10,100.76%+75.57%*2+251.90%,5.038,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Solar Flare DMG,1,10.00%*6,0.6,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Solar Flare DMG,2,10.82%*6,0.6492,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Solar Flare DMG,3,11.64%*6,0.6984,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Solar Flare DMG,4,12.79%*6,0.7674,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Solar Flare DMG,5,13.61%*6,0.8166,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Solar Flare DMG,6,14.56%*6,0.8736,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Solar Flare DMG,7,15.87%*6,0.9522,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Solar Flare DMG,8,17.18%*6,1.0308,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Solar Flare DMG,9,18.49%*6,1.1094,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Solar Flare DMG,10,19.89%*6,1.1934,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Stella Glamor DMG,1,175.00%,1.75,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Stella Glamor DMG,2,189.35%,1.8935,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Stella Glamor DMG,3,203.70%,2.037,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Stella Glamor DMG,4,223.79%,2.2379,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Stella Glamor DMG,5,238.14%,2.3814,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Stella Glamor DMG,6,254.65%,2.5465,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Stella Glamor DMG,7,277.61%,2.7761,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Stella Glamor DMG,8,300.57%,3.0057,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Stella Glamor DMG,9,323.53%,3.2353,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Illuminous Epiphany: Stella Glamor DMG,10,347.92%,3.4792,"[""Skill Damage""]"
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Additional multiplier per Incandescence,1,22.40%,0.224,
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Additional multiplier per Incandescence,2,24.24%,0.2424,
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Additional multiplier per Incandescence,3,26.08%,0.2608,
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Additional multiplier per Incandescence,4,28.65%,0.2865,
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Additional multiplier per Incandescence,5,30.49%,0.3049,
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Additional multiplier per Incandescence,6,32.60%,0.326,
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Additional multiplier per Incandescence,7,35.54%,0.3554,
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Additional multiplier per Incandescence,8,38.48%,0.3848,
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Additional multiplier per Incandescence,9,41.42%,0.4142,
Jinhsi,5001,Luminal Synthesis,Forte Circuit,Additional multiplier per Incandescence,10,44.54%,0.4454,
Jiyan,4003,Lone Lance,Normal Attack,Stage 1 DMG,1,36.80%,0.368,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 1 DMG,2,39.81%,0.3981,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 1 DMG,3,42.83%,0.4283,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 1 DMG,4,47.05%,0.4705,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 1 DMG,5,50.07%,0.5007,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 1 DMG,6,53.54%,0.5354,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 1 DMG,7,58.37%,0.5837,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 1 DMG,8,63.20%,0.632,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 1 DMG,9,68.03%,0.6803,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 1 DMG,10,73.16%,0.7316,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 2 DMG,1,22.00%,0.22,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 2 DMG,2,23.80%,0.238,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 2 DMG,3,25.60%,0.256,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 2 DMG,4,28.13%,0.2813,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 2 DMG,5,29.93%,0.2993,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 2 DMG,6,32.01%,0.3201,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 2 DMG,7,34.89%,0.3489,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 2 DMG,8,37.78%,0.3778,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 2 DMG,9,40.67%,0.4067,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 2 DMG,10,43.73%,0.4373,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 3 DMG,1,18.30%*5,0.915,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 3 DMG,2,19.80%*5,0.99,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 3 DMG,3,21.30%*5,1.065,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 3 DMG,4,23.40%*5,1.17,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 3 DMG,5,24.90%*5,1.245,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 3 DMG,6,26.62%*5,1.331,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 3 DMG,7,29.02%*5,1.451,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 3 DMG,8,31.43%*5,1.5715,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 3 DMG,9,33.83%*5,1.6915,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 3 DMG,10,36.38%*5,1.819,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 4 DMG,1,33.30%*2,0.666,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 4 DMG,2,36.03%*2,0.7206,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 4 DMG,3,38.76%*2,0.7752,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 4 DMG,4,42.58%*2,0.8516,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 4 DMG,5,45.31%*2,0.9062,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 4 DMG,6,48.45%*2,0.969,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 4 DMG,7,52.82%*2,1.0564,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 4 DMG,8,57.19%*2,1.1438,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 4 DMG,9,61.56%*2,1.2312,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 4 DMG,10,66.20%*2,1.324,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 5 DMG,1,11.87%*7+77.18%*2,2.3745,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 5 DMG,2,12.84%*7+83.51%*2,2.569,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 5 DMG,3,13.82%*7+89.84%*2,2.7642,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 5 DMG,4,15.18%*7+98.70%*2,3.0366,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 5 DMG,5,16.15%*7+105.03%*2,3.2311,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 5 DMG,6,17.27%*7+112.31%*2,3.4551,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 5 DMG,7,18.83%*7+122.44%*2,3.7669,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 5 DMG,8,20.39%*7+132.56%*2,4.0785,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 5 DMG,9,21.95%*7+142.69%*2,4.3903,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Stage 5 DMG,10,23.60%*7+153.45%*2,4.721,"[""Basic Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Heavy Attack DMG,1,11.16%*6,0.6696,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Heavy Attack DMG,2,12.08%*6,0.7248,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Heavy Attack DMG,3,12.99%*6,0.7794,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Heavy Attack DMG,4,14.27%*6,0.8562,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Heavy Attack DMG,5,15.19%*6,0.9114,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Heavy Attack DMG,6,16.24%*6,0.9744,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Heavy Attack DMG,7,17.71%*6,1.0626,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Heavy Attack DMG,8,19.17%*6,1.1502,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Heavy Attack DMG,9,20.64%*6,1.2384,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Heavy Attack DMG,10,22.20%*6,1.332,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Windborne Strike Damage,1,53.30%,0.533,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Windborne Strike Damage,2,57.67%,0.5767,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Windborne Strike Damage,3,62.04%,0.6204,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Windborne Strike Damage,4,68.16%,0.6816,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Windborne Strike Damage,5,72.53%,0.7253,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Windborne Strike Damage,6,77.55%,0.7755,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Windborne Strike Damage,7,84.54%,0.8454,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Windborne Strike Damage,8,91.54%,0.9154,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Windborne Strike Damage,9,98.53%,0.9853,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Windborne Strike Damage,10,105.96%,1.0596,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Abyssal Slash Damage,1,41.10%,0.411,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Abyssal Slash Damage,2,44.47%,0.4447,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Abyssal Slash Damage,3,47.84%,0.4784,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Abyssal Slash Damage,4,52.55%,0.5255,"[""Heavy Attack Damage""]"
Jiyan,4003,Lone Lance,Normal Attack,Abyssal Slash Damage,5,55.92%,0.5592,"[""Heavy Attack Damage""]"
